artist.genres,artist.id,artist.name,artist.popularity,artist.followers
"['hip hop', 'west coast hip hop']",2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,91,46376204
[],3sKeaby6GMSJWgYueZaSjE,Mokita,53,227937
[],5bQ3wFgekuIMIcWJuxkqLK,Chrystal,72,110151
"['bassline', 'bass house', 'uk garage', 'drum and bass']",1uRVM0wBdtyEuU582EeKJM,NOTION,75,179206
[],34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,59,1616468
[],3wrFoI9EVjWg6m8xXeWr5t,VALORANT,65,470758
[],1HX4A36aOWZMFx5eRHKIz1,8AE,38,2032
['norwegian hip hop'],0ypwPd6ZLWkYuNVRnRFor2,Stella Mwangi,32,16860
['chinese hip hop'],1fSNmkI8lKMFVMU2Y4hpgi,99 God,41,17418
[],1TpV2s0ImwPFIhtz7NESTS,C103,37,56
[],2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,82,8618782
['pop singer-songwriter'],4BqK6JLgMwQ99hx85DxNhP,John Michael Howell,71,603089
[],5jAMCwdNHWr7JThxtMuEyy,NOTD,60,330457
[],5pWUVnrc1y0FpWZ6VCy0Hg,kenzie,54,688619
"['reggaeton', 'trap latino', 'latin', 'urbano latino']",4q3ewBCX7sLwd24euuV69X,Bad Bunny,100,108472963
['reggaeton'],3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,73,4147365
"['brazilian pop', 'funk pop', 'brazilian funk', 'funk carioca']",7FNnA9vBm6EKceENgCGRMb,Anitta,82,13316083
[],6LqNN22kT3074XbTVUrhzX,Kesha,80,9449172
[],6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,70,10520736
['pop'],6jJ0s89eD6GaHleKKya26X,Katy Perry,86,39407064
"['g-funk', 'west coast hip hop', 'gangster rap', 'old school hip hop', 'hip hop', 'rap']",7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,83,16423424
[],6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,68,708596
[],5uEeqYFuIChoWKy34jp8xE,Brando,62,48085
[],2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,81,5497062
['reggaeton'],51XrH5fQP2oIQynuKxSWcW,Sky Rompiendo,70,652008
[],581C5Qwl87TskfBEzuoisu,Cafuné,70,649284
[],57vWImR43h4CaDao012Ofp,Steve Lacy,79,6766870
[],164Uj4eKjl6zTBKfJLFKKK,JVKE,77,6183076
[],3KV3p5EY4AvKxOlhGHORLg,Jeremih,76,7394493
[],5D5Qbe1lf3aMnLsPSzXItu,Tiffany Day,52,124062
[],2waKklOyXKNqhqIOmE4yBA,Mindless Behavior,42,226519
[],0GWCNkPi54upO9WLlwjAHd,Big Time Rush,66,2679024
['r&b'],3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,83,8253089
"['hyperpop', 'glitch']",3x2XRFCUMHeXZ9uRit3pKu,oaf1,41,62853
['emo rap'],6yZgSbQMnAFpQRgv7EMRzZ,Caspr,38,23310
"['chillwave', 'chillstep']",21mKp7DqtSNHhCAU2ugvUw,ODESZA,67,1730939
[],0DGAOR3KtqWwWSwDzhzqOa,Zyra,51,9494
[],3fmMaLC5jjf2N4EC2kTx0u,Hermitude,49,265887
[],0SXgKLNtpIrH29F1vMRWzj,Tarro,56,59293
[],24V5UY0nChKpnb1TBPJhCw,Jai Wolf,53,314784
['future bass'],6sUbCA1obWzdoJ1FM3I9Ks,GANZ,35,14316
[],7xEFii6utZmQ61kX59HmLH,FRENSHIP,52,197665
[],1oKdM70mJD8VvDOTKeS8t1,Emily Warren,53,67953
[],5ESTmhLb7NwtF2qKDv434t,Lucus,32,11177
"['lo-fi', 'lo-fi beats']",0OoVMnkWpCsxFSl1WIrzz4,amphee,17,2860
[],4iNFMx8JclpvTilYxiqOQA,Emil,12,2686
[],1pVa1yITCEfqfAvQaaHvAt,contradash,36,18471
[],5s3rUylqooMyGsFE0rOFJT,Cameron Dallas,36,386387
"['hyperpop', 'emo rap']",1iT8Vbd7KhZiBji3G72zDW,Sleepa,13,3824
[],0BxHc5dN9BSfLZ8PCch9wT,Lucy Fer,14,3771
[],0Kx7qYhFiv0YD5lxEG1nsz,Max Wells,18,5201
['emo rap'],7C4ztJMkuGRy0qkU6dG5hU,Foreign Forest,33,29996
[],60cVbnHVILVFAO7tl3crPV,Olmos,25,12982
[],6xVSS79NEmw3tRZJ7WBe1N,OZNE,14,569
[],4rQTEdG6hDVOlDUFKs9EjZ,Fly By Midnight,60,340315
[],3gggmBN0erstm3YJvEGe3t,Jake Miller,52,340422
[],4tjqHer0BFQbJ1FVyWhffM,Marco Luka,44,46432
[],5BLTxShcXYTib23V0lRdDt,Aizayah Hills,22,2924
['emo rap'],0vUk0rbl0BkFjmeFvjOvoj,Ashes,10,843
[],3hyEbRtp617pNCuuQjyOmc,Lost Kings,52,396762
[],0ZYv8jRFp5YAC29bfjaP9X,Finn Askew,47,60859
[],2eAs72bbxVWJpvHnwvDBJT,BangerOfTheDay,39,8954
[],3C46bHaeFYUobVuJVeHCbE,Mitch Davis,3,526
[],0yMhvyxcWxrQHtaR1ija88,Sig Roy,31,10429
[],3ls1Lwf5mCUgGljvESjcke,Chini,47,27714
"['reggaeton', 'trap latino', 'urbano latino']",6nVcHLIgY5pE2YCl8ubca1,JHAYCO,82,9827705
[],5G9kmDLg3OeUyj8KVBLzbu,mike.,63,627836
[],1Nv875EklW8XLTduI6I3Js,fcj,42,34903
"['melodic bass', 'future bass', 'edm']",45eNHdiiabvmbp4erw26rg,ILLENIUM,74,1669967
"['melodic bass', 'future bass', 'edm', 'chillstep']",4LZ4De2MoO3lP6QaNCfvcu,Said The Sky,59,306982
[],1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,57,1369924
['latin'],7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,85,9348944
['latin'],4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,77,11119533
['dancehall'],2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,65,1219339
"['neoclassical', 'classical', 'contemporary classical']",2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,79,4109728
['classical'],59r5UU2HOytn9V5uMZ5Vur,Daniel Hope,65,61000
[],1k1AM2ESRQseVAj6rvBdtx,I Virtuosi Italiani,68,19549
"['lo-fi', 'jazz rap', 'lo-fi hip hop']",7JBpVroVCsNZPJeuUMtLnI,eva gomi tenshi,32,1719
[],06iVKJpEK1cn4dHNOPuf5O,platesnubbleren,7,11
['lo-fi'],55ZGP7wiI7sIfU36CTeBzT,sad boy with a laptop,33,48547
"['lo-fi', 'lo-fi hip hop', 'lo-fi beats']",3VcaBezSFVJHqylrhaYun2,Kudasaibeats,46,122085
[],7J4Pg0NGyrWoMrROYhnlP6,Biskwiq,43,67034
"['lo-fi', 'lo-fi beats']",2Tra5F2yPKz7EoGTWxXcx8,Hakaisu,27,11289
[],4cS8r9JlwhqLafUWAXkzHx,Alys,38,11807
[],5dhbc8LcvYmiI2CQhByaBR,Duomo,55,47840
['lo-fi'],1XLYJ9VzlgEpBdlkC4MhOL,frad,47,145960
[],50oINOtltCQyUgk5vJTieI,bloom.,9,1697
"['vietnamese lo-fi', 'emo rap']",6trEYfLSuAd9CS8bCy4sOH,demxntia,49,156962
['orchestral'],6MERXsiRbur2oJZFgYRDKz,Vitamin String Quartet,65,788563
[],0kcpzFA1agB2sA06rHcvIh,Malcom Rojas,0,48
"['japanese classical', 'anime']",7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,70,1535135
[],7qPXgp925IO4s0IHz8IRLc,nayeli,0,0
[],6XKJtL78UFsDoGDWtQlaJU,myno,32,3522
[],5XFNevN1BMTb7W0X5yyfd5,fifi bisnar,33,9395
[],2pkpqIb8x2VvL9NFeche19,Koven Wei,52,72597
[],5Hnpovh1vpujmhMGnTTV4V,Fruitypoppin,14,168
[],78cc6k0CLZpWYSO4x5xnro,Keepitinside,29,19775
[],7JGtDLeiMS8MXVZzbeDNCi,rosarrie,31,4096
[],7N3949Q2Omx200w2KWUIgl,softshell,10,350
[],3xjFSJEkVSZvWdhMK4aOPl,juhye,27,14928
[],66vheDPkCTxEfvcqxPZR19,melatonin boy,29,10062
"['lo-fi', 'lo-fi beats']",6yby1ACnfwVigbSSaH3kEQ,City Girl,48,159529
[],4bQCZKbtYa0W0hzA7JrpC4,tiffi,39,53683
[],4dXBBVDuriULFiOyu5E8Kf,siopaolo,47,96789
"['reggaeton', 'trap latino', 'latin hip hop']",00me4Ke1LsvMxt5kydlMyU,Cosculluela,76,7067850
"['trap latino', 'reggaeton', 'trap']",2wYOpkTJZGByNEOjEnSmoW,Revol,64,982933
['reggaeton'],2jSGzJw0ebJLu7OLVSOcBP,Plan B,81,7096544
['bachata'],1qto4hHid1P71emI6Fd8xi,Aventura,80,11030576
[],26VFTg2z8YR0cCuwLzESi2,Halsey,83,22715444
"['reggaeton', 'urbano latino']",33ScadVnbm2X8kkUqOkC6Z,Don Omar,85,17370287
"['kuduro', 'reggaeton']",5bv5RplEOwdCvhq0EILh9E,Lucenzo,72,176097
"['reggaeton', 'latin']",4VMYDCV2IEDYJArk749S6m,Daddy Yankee,88,38637802
"['bachata', 'merengue']",4vQV1LCGBdYAt5rIIPjSFZ,Frank Reyes,57,761467
['bachata'],47bVt95bvBMpmJFWoyhH0C,Xtreme,56,615613
"['bachata', 'latin']",5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,87,27998816
"['trap latino', 'trap', 'reggaeton']",7LXdYckhvHWU4ejXbkHa3N,Pepe Quintana,58,1077127
"['reggaeton', 'trap latino']",329e4yvIujISKGKz1BZZbO,Farruko,85,17448457
"['latin hip hop', 'reggaeton', 'dembow']",76whng5pl9msPkkjFUtWYn,Tempo,59,986085
"['trap latino', 'reggaeton', 'trap']",6P6GTRTigHBp8ZesNtpCKH,Almighty,76,1918764
"['trap latino', 'reggaeton', 'trap', 'urbano latino']",6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,82,14261249
[],4RSyJzf7ef6Iu2rnLdabNq,Willy William,67,304124
['reggaeton'],3ATyg4fGC9F8trfb0GRWmX,Joey Montana,60,2717749
"['reggaeton', 'latin']",4obzFoKoKRHIphyHzJ35G3,Becky G,77,17006489
['bachata'],72R3RMGmSmzG57R7OUaDaN,Toby Love,52,687367
"['reggaeton', 'latin', 'urbano latino']",790FomKkXshlbRYZFtlgla,KAROL G,89,62635030
"['bachata', 'merengue']",4TCAAIMmeZXCTVlHUsicOn,"Héctor Acosta ""El Torito""",59,955004
[],2K2jez7AWc6Eb7w74DSWVg,Bachat Heightz,36,1783
"['latin pop', 'latin']",7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,74,8186633
"['reggaeton', 'latin', 'urbano latino']",1r4hJ1h58CWwUQe3MxPuau,Maluma,86,39740691
[],0pkwrPVI8UyXtPkavyJoZ4,A.CHAL,45,185615
"['southern hip hop', 'rap']",17lzZA2AlOHwCwFALHttmp,2 Chainz,76,8426571
"['reggaeton', 'latin']",1SupJlEpv7RS2tPNRaHViT,Nicky Jam,83,21029607
"['reggaeton', 'trap latino']",64aJYyrXljOodnUG6jvhRD,DJ Luian,78,2424806
"['reggaeton', 'trap latino']",2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,78,692104
"['reggaeton', 'trap latino', 'urbano latino']",3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,78,7982060
[],2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,65,1817875
"['reggaeton', 'latin']",3E6xrwgnVfYCrCs0ePERDz,Wisin,77,10070023
[],3uZFBSsMiooimnprFL9jD1,Snow,64,102755
"['reggaeton', 'latin']",1ackd5XprZEkH3McKbQD51,Juan Magán,70,1683304
[],0TnOYISbd1XYRBk9myaseg,Pitbull,87,12367563
"['merengue', 'mambo']",52aHqEQZ802daFzuMHfcES,El Cata,60,18202
"['latin pop', 'latin']",4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,66,1766668
"['salsa', 'merengue', 'bachata', 'latin', 'latin pop']",4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,79,11150378
[],28y6CyJNkGNjJQKrlx4AmN,HRVY,58,1684574
['dembow'],58GNHTqgNesANvRuoKzCwX,Malu Trevejo,36,184990
"['cumbia', 'cumbia norteña', 'merengue']",2kRcNmtZoQUI7F0hoYCnCg,Los Karkik's,53,106986
"['reggaeton', 'pop urbano', 'latin', 'colombian pop']",0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,83,16142674
"['reggaeton', 'trap latino', 'dembow', 'urbano latino']",1TtXnWcUs0FCkaZDPGYHdf,Darell,77,5002658
['reggaeton'],47MpMsUfWtgyIIBEFOr4FE,Lunay,71,9942484
['bachata'],1seU2dut8PjGSZbgrPl7by,Judy Santos,65,17198
"['latin afrobeats', 'reggaeton', 'pop urbano']",7a0XAaPaK2aDSqa8p3QnC7,Beéle,88,4095199
"['reggaeton', 'urbano latino', 'trap latino', 'latin']",1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,90,32593514
"['reggaeton', 'latin']",0eecdvMrqBftK0M1VKhaF4,CNCO,67,9375011
['merengue'],7wLYNBd1fXGEKSLJMNnlt4,Oro Solido,56,243074
['reggaeton'],0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,58,92528
"['reggaeton', 'trap latino', 'urbano latino']",7iK8PXO48WeuP03g8YR51W,Myke Towers,87,23088141
"['dembow', 'urbano latino', 'latin']",2oQX8QiMXOyuqbcZEFsZfm,El Alfa,79,4338450
"['trap latino', 'dembow', 'reggaeton', 'trap']",3RtNN1VnooWEn3KQk03DUL,Noriel,79,9186999
['dembow'],7arQA31aZVS8yS6zUveWzb,CJ,62,288736
"['dembow', 'dembow belico']",2iI5KWXLjw1tqLQsdjuo0e,Chael Produciendo,62,45536
['dembow'],1tfhFc2Y8iplDKCteuXjCY,El Cherry Scom,62,293815
"['villancicos', 'lullaby', ""children's music""]",2LC1OAYPFynortbLVutvdp,Yola Polastri,26,10474
"['corridos tumbados', 'corrido', 'corridos bélicos', 'sad sierreño', 'sierreño', 'música mexicana', 'banda']",7Gi6gjaWy3DxyilpF1a8Is,Junior H,90,30590328
[],3wyVrVrFCkukjdVIdirGVY,Lil Pump,64,7574999
"['brooklyn drill', 'new york drill', 'drill']",0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,78,15891261
"['corridos tumbados', 'sad sierreño', 'corrido', 'sierreño', 'música mexicana', 'corridos bélicos']",0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,77,6552899
"['corrido', 'corridos tumbados', 'corridos bélicos', 'música mexicana', 'sad sierreño', 'sierreño', 'banda']",12GqGscKJx3aE4t07u7eVZ,Peso Pluma,92,25769117
"['corrido', 'corridos tumbados', 'corridos bélicos', 'sierreño', 'música mexicana', 'banda', 'sad sierreño', 'electro corridos']",0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,92,22861306
"['argentine trap', 'trap latino', 'urbano latino']",716NhGYqD1jl2wI1Qkgq36,Bizarrap,81,18539215
[],1e8GEl48ktvfDpruMKB6Oe,Las Ketchup,58,81980
"['trap latino', 'reggaeton', 'urbano latino']",1fux65HMCBvfJHqlBc4Nno,Casper Magico,69,2754257
['reggaeton'],5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,69,5644896
['dembow'],4riOEaOW5hCeqomFDBk0aP,Rochy RD,62,1500208
['dembow'],4TxFZEk9YEPGUBrXPNwSpb,El Chuky De Lewa,46,19145
['pop'],6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,87,47564963
['reggaeton'],0GM7qgcRCORpGnfcN2tCiB,Tainy,80,3813794
"['edm', 'trance', 'big room', 'house']",2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,81,8146577
['chicha'],5EFGrc34imGFGsd2fNoPMN,DJ Joao,35,8951
['reggaeton'],37230BxxYs9ksS7OkZw3IU,Chencho Corleone,78,2666483
['dembow'],3NpG6SsHaQETkdQVZH6V1E,Kiko el Crazy,48,110894
['dembow'],0B4uq7LA4vdVwFPDoOcVtw,Jey One,65,480084
['dembow'],2dHbjVgpO3NvzY8D7yZvji,Donaty,58,397318
['reggaeton'],2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,76,4882991
['reggaeton'],2ydZrTy8U3kOMOzx20s3dg,DJ Nelson,69,1298657
"['reggaeton', 'urbano latino']",1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,83,9446897
['reggaeton'],2YTyoyU90b3CF5x91YjVaQ,Playero,55,68170
"['reggaeton', 'latin hip hop']",3SUT1jjM5hzZj9TLfLZGIP,Tego Calderón,73,5136148
['reggaeton chileno'],7CvTknweLr9feJtRGrpDBy,FloyyMenor,77,2361350
"['reggaeton chileno', 'chilean trap', 'chilean mambo', 'reggaeton']",1Yj5Xey7kTwvZla8sqdsdE,Cris MJ,83,7652717
"['reggaeton', 'trap latino', 'urbano latino']",1Ts9of7VPZElwPQnqnDSfW,Lyanno,72,2171265
"['reggaeton', 'urbano latino']",1GKIlPFdcewHtpDVCQ8zmJ,Brray,71,920416
['reggaeton'],7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,65,1297382
['dembow'],5qPRgWcEOGRzoIST0sHAiI,Angel Dior,51,128524
['electro corridos'],0aULg7LximLNhI6lLzxcXI,RØZ,64,127968
"['reggaeton mexa', 'reggaeton', 'electro corridos', 'dembow belico']",1NNRWkhwmcXRimFYSBpB1y,Yng Lvcas,69,500617
[],3E12tRURRvPfHz0hAMCFYc,Omar Courtz,83,2533882
"['trap latino', 'urbano latino']",2YRyPiW98bpkARAS4B3OQP,Dei V,81,2516942
[],52iwsT98xCoGgiGntTiR7K,Quevedo,83,6691987
['latin pop'],0EmeFodog0BfCgMzAIvKQp,Shakira,88,41295792
['future bass'],4OXTyr247BzbYjri0bUu0h,Wild Cards,30,6658
[],28hRH6w71u9oXXZuAYBnFX,James Delaney,35,1899
['edm'],1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,89,27525145
['hyperpop'],3Vl9fyKMIdLMswk8ai3mm9,Rebecca Black,52,190139
[],38CvLGTsjtoloDgv3OKQp8,Robinson and The Romantics,41,108690
[],7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,63,956304
[],0Vu4A064M7J86SoMA0nrJH,Dan Talevski,30,11040
[],5T9M6oY1Nf9z6tPSV9XLGl,Guard,15,6200
[],2sf28o6euxEDpYkG9dMtuM,Cartoon,61,264863
[],0cA0C4yBNRaN2EZsE2wT3Y,Daniel Levi,58,31046
[],4VhL8KLjVso4vLfOLVViTb,Bridgit Mendler,61,1322451
[],6y02TEMv71ArWB2qhIaQ5m,Kaiydo,31,21613
[],5JMtXD9vPBIygW4cTcQ8x9,Demo Taped,24,7332
[],3wjluyWXDHiiMKxkhaW1em,BoTalks,24,9239
[],0cZPTEmf3mlwj5kjVXR4po,Caroline Pennell,40,23717
['future bass'],5CVsjwjuzUOrlEc2OJbUg4,Lucian,47,55062
"['chinese r&b', 'c-pop']",3risOBDAx6GGVaCcBuhswz,Jasmine Sokko,30,39892
['tropical house'],20gsENnposVs2I4rQ5kvrf,Sam Feldt,66,813818
[],3dfslm6CkJXlsvGSQxGgxt,Kimberly Anne,47,8968
"['future house', 'house', 'progressive house', 'deep house']",7GMot9WvBYqhhJz92vhBp6,EDX,50,202813
[],6kDXH8d9LugUAsHIozzDAI,Rosie Darling,54,116705
[],3OhUF302MItZZi3UsCr2Nd,OKO,23,1923
[],2hGxtbozs9MLpSHE11XOOC,Andrey Azizov,34,22762
[],7oYVCSnh6vWs6ZMzx76hNP,Chloe Gendrow,22,2457
['tropical house'],5WdqBAQhGFCrZvBKXiPIu7,The Him,44,111744
"['edm', 'melodic bass', 'future bass']",2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,68,1025239
[],43G7qlx7v7OGJJrUTXIqLq,Kayla Rae Haywood,40,131813
[],5qtSloRk8XxPdlDWkVDwWW,Halcyon,31,8812
[],5v63dT2oEtPdBVdaG6M2ey,Valentina Franco,34,3811
[],1rpHb27OjM9LHmYm2zjnk5,Electro-Light,42,127759
['future bass'],1Vxf1UfzcxqzqItoOA0DDT,Vindata,35,43750
[],2BBgFkNBBMln3m2G2Bm2bt,NSTASIA,48,20571
[],7kdIgG6b9e3DZVmroWzu9w,Madelyn Grant,45,6603
[],4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,68,1796598
[],50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,67,1540369
[],7icfzHg2AhHxy65PU58rCP,Sarah Hyland,33,7441
[],1CbDfrLb3MImAK0lN5tzdY,99 Goonsquad,0,5827
[],5EoQeIsX90v8YTsqlRSPIM,Annelisa Franklin,0,0
[],6jsjhAEteAlY0vCiLvMLBA,ROZES,66,130557
"['big room', 'edm', 'progressive house', 'electro house']",5ChF3i92IPZHduM7jN3dpg,Nicky Romero,62,2169201
['dark r&b'],4V2pR2iSd1g0RZCglrP3jn,PLVTINUM,59,424012
[],3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,64,722590
[],0khqcsFxd6ans7Zh1JqraT,Croosh,45,103104
[],5i4BaWy8YIun1u3RXwmlWn,gianni & kyle,42,193717
['synthpop'],3CjlHNtplJyTf9npxaPl5w,CHVRCHES,62,1414742
[],7eCmccnRwPmRnWPw61x6jM,shy martin,56,308281
['tropical house'],3pcGjcfEW3YD2Hfk6tDR5S,Ashworth,37,7974
"['slap house', 'edm']",6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,71,2632313
"['chillstep', 'progressive house', 'trance', 'dubstep']",2c8lJBXnL9RqVgp81tm2np,Juventa,28,10723
[],3L094cexo6hoKAULXwX7TN,Erica Curran,21,404
[],3iri9nBFs9e4wN7PLIetAw,gnash,61,1601690
"['melodic bass', 'future bass']",5w39eY1aNDybnDGTNgVt3r,Midnight Kids,41,47587
[],04Tq9kLCxG1auw8xfUD4Mp,klei,31,2005
[],0xRXCcSX89eobfrshSVdyu,MEDUZA,72,1005217
[],4EPJlUEBy49EX1wuFOvtjK,Becky Hill,70,943976
[],2nm38smINjms1LtczR0Cei,Goodboys,66,111678
[],4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,58,1259045
['future bass'],1ikID9RZZMvkuBGDWrqajq,Kasbo,51,171515
[],0tkkz8CmkHga4YZgSHEDVl,Keiynan Lonsdale,30,52326
['hardstyle'],5h7oZ7t5CU9lst1mIrjp3R,Tom DeLonge,39,60427
['pop punk'],7xklw3WodFZiNNmQt3DIgp,Angels & Airwaves,56,738078
['future bass'],0Y0QSi6lz1bPik5Ffjr8sd,Ekali,41,146709
"['future bass', 'melodic bass']",79A4RmgwxYGIDkqQDUHLXK,Chloe Angelides,41,6990
[],14rP13jdQNgQvuPA2AkBgm,Glades,42,86598
[],2qdONMCoDngQk0eV4Avs1i,Natalie La Rose,50,133958
[],6LArUyIoMiHmDvvOAsE2cd,Dream,46,1031963
[],3jeXY6LJU0ZiKhXoXa9rRw,PmBata,41,77984
[],7c08KQIO1vtsJiDgu2Edug,Dabin,21,168
[],5pdyjBIaY5o1yOyexGIUc6,Lights,57,316255
['chinese r&b'],1TcbdifqhtxLz77unBYJ7z,CORSAK,48,42680
[],5bp5XaFz8Py4UFEhQ6FZRk,Willim,33,2429
['tropical house'],3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,77,3328622
[],2ZKzqJz3pPfWKVRgz9b39j,Ilsey,53,22040
"['melodic bass', 'future bass', 'edm', 'chillstep', 'dubstep', 'progressive trance']",6fcTRFpz0yH79qSKfof7lp,Seven Lions,60,532014
"['melodic bass', 'edm', 'future bass', 'dubstep']",20DZAfCuP1TKZl5KcY7z3Q,SLANDER,64,610114
['melodic bass'],6d0ZjIp5L7Ygy2l02HskRX,Dylan Matthew,61,145491
[],5Vb2ulGM8kuLUJhdgPAgLy,Liam Tracy,11,3433
[],3oZDqlOiOQTolPJZsxivaN,Feki,32,16819
[],5yvGiZLSWJTPBlZpVbPnEZ,Julia Wolf,67,266641
['edm'],6TQj5BFPooTa08A7pk8AQ1,Kaskade,65,1011839
[],3NPpFNZtSTHheNBaWC82rB,X Ambassadors,71,3135205
['tropical house'],1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,74,3899051
[],3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,56,1641056
[],67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,72,696339
['stutter house'],5qQFXHDOeYjiZVrCUO56Pk,Maia Wright,51,21488
[],6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,72,5225092
"['melodic bass', 'future bass', 'edm']",3l0H4QNiYYNdIsnZ4JgJAg,RUNN,50,31386
['queercore'],3MJ2o2vTovueQARKmOzHls,Lowell,38,22759
['singer-songwriter'],1Q9KyQkc3vODeRt9OfItxl,Katie Pearlman,46,4033
[],2fsk4VlJdNF6G8cCMDrrzB,Norma Jean Martine,63,35114
[],76yeOnINtQSXyoEHbkYmtY,Drew Love,46,15202
[],6Dd3NScHWwnW6obMFbl1BH,Daya,73,1910776
['future bass'],6nxWCVXbOlEVRexSbLsTer,Flume,71,2534909
[],6xHUXzrfhFgnIv86EBR3Ml,kai,62,42130
[],0A0FS04o6zMoto8OKPsDwY,YG,73,3527326
"['brazilian bass', 'electronic', 'slap house', 'electro house']",0NGAZxHanS9e0iNHpR8f2W,Alok,78,11266146
[],311uEW9rt5g2NmzjGEKS2E,Mae Stephens,57,197260
[],0Nqow4lyg43fW8ktlTR9Vi,PiCKUPLiNES,47,7482
[],05NjHhge1XpqyNtgpjsHej,Jakey KRUMM,45,15178
[],4zvNyLZGnTV3eD4tERC24F,Biltmore,26,2622
[],2JfoFQs5wPHgLz8wnJ4wL2,ZOHARA,47,7673
"['dubstep', 'melodic bass', 'riddim', 'edm', 'deathstep', 'future bass', 'bass music']",1Uyqa2sdHm1bL5JK4IC4zc,Wooli,57,171251
"['melodic bass', 'future bass', 'dubstep', 'edm', 'chillstep']",4AT7XlLBevgZIiKvZQ83ye,Trivecta,49,84958
"['future bass', 'melodic bass', 'edm']",3RTklnRcfHgkQJwFpgOq3t,Nevve,53,72142
"['melodic bass', 'future bass', 'edm']",7d5SfGXKpgS3JK8BFIq59h,William Black,56,130235
[],33qOK5uJ8AR2xuQQAhHump,Teddy Swims,85,6219935
[],0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,78,12258491
[],3ApUX1o6oSz321MMECyIYd,Quinn XCII,61,816263
"['melodic bass', 'trance', 'future bass', 'edm']",1sKIizVYeHkGy7Tjmn9QRj,HALIENE,51,51540
"['melodic bass', 'future bass', 'edm']",5CtI0OHj5x6rHQDqpM4JPy,JT Roach,43,13022
"['melodic bass', 'future bass']",66tyfeU6ZerzudGCX9mXcg,TRØVES,37,6228
[],0WfaItAbs4vlgIA1cuqGtJ,Daniela Andrade,55,418859
[],0PCCGZ0wGLizHt2KZ7hhA2,Artemas,76,1487178
[],3hOdow4ZPmrby7Q1wfPLEy,Aries,58,356936
[],1QM03lnjHcx2l52sWaW5V5,sirenXX,33,3163
[],1mU61l2mcjEFraXZLpvVMo,Matthew Koma,57,103840
"['melodic bass', 'future bass', 'edm']",4OaSyxqlkp7aVpAZwF02QZ,SABAI,53,57982
"['melodic bass', 'future bass', 'edm']",2KjxvxgJvbwweNVRMSuIRG,Hoang,53,41021
[],0OE65qjIKHqSyU7YWpOQrv,Olivia Ridgely,52,19613
"['chillstep', 'melodic bass', 'future bass', 'edm', 'dubstep']",16yUpGkBRgc2eDMd3bB3Uw,MitiS,49,160775
"['trance', 'progressive trance']",3ZejoaXlP3oqmmTseylLDY,Adara,36,5735
"['house', 'tech house']",7kNqXtgeIwFtelmRjWv205,John Summit,75,655403
